user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
37303189@N08	8777741948_ab388c82a2_o.jpg	84	(0, 2)	m	457	857	1033	1033	-110	0	56
37303189@N08	11166632053_0a9dfe8420_o.jpg	90	(8, 12)	m	766	1120	618	618	-80	45	92
37303189@N08	8712072786_80fb355fc3_o.jpg	84	(0, 2)	m	146	112	716	716	-70	0	9
37303189@N08	9233119513_cb54e53ed3_o.jpg	84	(0, 2)	m	1101	600	1237	1237	195	0	67
37303189@N08	9117652562_a61f10ab1d_o.jpg	84	(0, 2)	m	1659	1340	325	325	-105	15	46
37303189@N08	8520280680_088ff11aa4_o.jpg	84	(0, 2)	m	352	664	1415	1415	-80	0	40
37303189@N08	8916303530_0056b3dc12_o.jpg	84	(0, 2)	m	1142	524	848	848	-80	0	21
37303189@N08	10559011795_b857bedd81_o.jpg	84	(0, 2)	m	659	902	746	745	-105	-45	8
37303189@N08	8519149173_e53fda36b4_o.jpg	89	(25, 32)	m	239	816	1230	1230	-110	0	77
37303189@N08	8519149173_e53fda36b4_o.jpg	84	(0, 2)	m	1168	452	860	861	-70	0	51
37303189@N08	8277549377_903b5be21d_o.jpg	84	(0, 2)	m	259	348	776	776	5	30	34
37303189@N08	9117700880_11d2e20bdf_o.jpg	84	(0, 2)	m	1514	1734	261	261	-90	-45	26
37303189@N08	8863540886_5d4be8151c_o.jpg	84	(0, 2)	m	675	0	2589	2448	175	30	22
37303189@N08	8712057834_1013597587_o.jpg	89	(25, 32)	m	725	666	428	428	-15	0	97
37303189@N08	10631380725_490e665b37_o.jpg	84	(0, 2)	m	755	922	841	842	-95	0	94
37303189@N08	9305172198_7e56805909_o.jpg	84	(0, 2)	m	632	1074	995	994	-100	0	56
37303189@N08	9793636195_5029b55ddd_o.jpg	84	(0, 2)	m	682	1024	618	619	-90	0	32
37303189@N08	8519159675_a31141588f_o.jpg	84	(0, 2)	m	409	584	1422	1422	-100	0	9
37303189@N08	8863093252_fb75c8b3b8_o.jpg	84	(0, 2)	m	503	1031	931	930	-85	-30	25
37303189@N08	8862924781_2c06112325_o.jpg	88	(60, 100)	m	1923	1104	1084	1084	100	0	128
37303189@N08	8862924781_2c06112325_o.jpg	84	(0, 2)	m	1831	750	688	689	85	-15	55
37303189@N08	9115640309_ca69bd33d4_o.jpg	84	(0, 2)	m	487	1260	529	529	-95	0	106
37303189@N08	9793662656_6d78a1cbd0_o.jpg	84	(0, 2)	m	712	1018	497	497	-85	0	74
37303189@N08	9302404815_ed863340fe_o.jpg	84	(0, 2)	m	733	1080	637	638	-95	15	29
37303189@N08	8863522638_52c50e243e_o.jpg	84	(0, 2)	m	1639	874	899	899	175	0	95
37303189@N08	10559004916_8e09b7f9c0_o.jpg	84	(0, 2)	m	659	902	746	745	-105	-45	8
37303189@N08	8863087660_2171f4f9ec_o.jpg	84	(0, 2)	m	2237	714	370	369	155	0	45
37303189@N08	10384134405_6877939fa3_o.jpg	84	(0, 2)	m	0	75	905	885	-90	0	61
37303189@N08	8862941011_ec6d59d1e1_o.jpg	84	(0, 2)	m	992	0	2272	2448	155	0	31
37303189@N08	9115624535_56d264a424_o.jpg	84	(0, 2)	m	919	1129	650	651	-95	-15	71
37303189@N08	8520275378_84f2ae2f8a_o.jpg	84	(0, 2)	m	616	619	944	944	-115	30	85
37303189@N08	10596545283_81b773fd3a_o.jpg	84	(0, 2)	m	584	744	823	822	-80	0	21
37303189@N08	8863512626_7be7dc630c_o.jpg	84	(0, 2)	m	25	454	1651	1651	-85	0	113
37303189@N08	9117871260_7475e4e40c_o.jpg	91	(48, 53)	f	675	1021	542	542	-70	0	101
37303189@N08	9115677323_f58f86b86f_o.jpg	91	(48, 53)	f	765	1198	612	612	-105	30	71
37303189@N08	9657578617_6a3f41e93a_o.jpg	84	(0, 2)	m	1042	1198	625	625	-85	0	69
37303189@N08	8278700668_3c0c120079_o.jpg	84	(0, 2)	m	7	243	968	968	-5	30	56
37303189@N08	8710934801_80e9703917_o.jpg	89	(25, 32)	m	701	800	324	324	10	0	75
37303189@N08	8710934801_80e9703917_o.jpg	84	(0, 2)	m	592	928	256	256	5	-30	34
37303189@N08	8862481049_06e58571d8_o.jpg	84	(0, 2)	m	581	747	944	943	-90	0	72
37303189@N08	8711743980_d902142d98_o.jpg	84	(0, 2)	m	446	975	1058	1058	-90	0	43
37303189@N08	10401356124_31ce80cc45_o.jpg	84	(0, 2)	m	949	1032	453	453	-90	0	73
37303189@N08	10797965585_035d684ec7_o.jpg	84	(0, 2)	m	600	497	759	758	-80	0	78
37303189@N08	8710947285_5f8aa79f9f_o.jpg	87	(25, 32)	f	127	192	544	544	-85	0	85
37303189@N08	8710947285_5f8aa79f9f_o.jpg	84	(0, 2)	m	474	460	456	456	-85	0	82
37303189@N08	8772386983_e8ca4bdb0b_o.jpg	84	(0, 2)	m	895	731	746	746	-85	0	42
37303189@N08	11924014025_b3e38b9beb_o.jpg	84	(0, 2)	m	635	361	816	816	10	30	25
37303189@N08	9117705428_f2e5dde526_o.jpg	84	(0, 2)	m	594	1337	797	797	-100	0	108
37303189@N08	11170155956_c8087f2c7a_o.jpg	89	(25, 32)	m	0	902	1335	1453	-85	-45	39
37303189@N08	8915763175_5ef3ecacdb_o.jpg	84	(0, 2)	m	1566	1083	338	338	-90	0	34
37303189@N08	8710943989_fb44e6a1ef_o.jpg	84	(0, 2)	m	404	64	268	268	-20	30	18
37303189@N08	8771182961_4ea065f3de_o.jpg	84	(0, 2)	m	417	816	1237	1236	-85	0	35
37303189@N08	9115674561_b01552fa86_o.jpg	91	(48, 53)	f	803	1236	612	612	-105	-15	63
37303189@N08	8711761424_fc46a77181_o.jpg	87	(25, 32)	f	805	614	452	452	-25	0	77
37303189@N08	10305125006_dd3cf16cdb_o.jpg	84	(0, 2)	m	839	905	976	975	-95	0	29
37303189@N08	10384309103_6ef345e50c_o.jpg	84	(0, 2)	m	345	0	636	592	-75	0	51
37303189@N08	11924468184_b131202021_o.jpg	84	(0, 2)	m	801	264	546	546	-10	-15	10
37303189@N08	8863042330_eaaf19c8ae_o.jpg	84	(0, 2)	m	803	833	835	835	-75	0	77
37303189@N08	8712070630_034987f904_o.jpg	84	(0, 2)	m	0	312	648	668	-5	30	64
37303189@N08	8710632653_65e8276feb_o.jpg	87	(25, 32)	f	925	589	428	428	-25	0	70
37303189@N08	8710632653_65e8276feb_o.jpg	84	(0, 2)	m	611	766	348	348	5	-15	38
37303189@N08	10601084834_248e421f0c_o.jpg	84	(0, 2)	m	726	763	313	312	-90	0	156
37303189@N08	8668655555_53cbe3b648_o.jpg	84	(0, 2)	m	857	698	1205	1204	-95	0	60
37303189@N08	8636620116_df3afd190c_o.jpg	84	(0, 2)	m	361	415	352	353	5	0	18
37303189@N08	9232664723_af69fdb5cb_o.jpg	84	(0, 2)	m	1743	991	402	401	0	0	68
37303189@N08	8863510428_6895971a5a_o.jpg	84	(0, 2)	m	486	554	1306	1307	-80	-45	11
37303189@N08	9028871157_76f1242539_o.jpg	84	(0, 2)	m	796	688	612	612	-95	0	32
37303189@N08	8584904874_fb02ce33f7_o.jpg	84	(0, 2)	m	678	945	581	580	-90	0	93
37303189@N08	9117694818_71910aba8e_o.jpg	84	(0, 2)	m	612	686	618	619	-85	0	102
37303189@N08	9117868492_f2d631b5a1_o.jpg	91	(48, 53)	f	846	1233	510	510	-85	0	92
37303189@N08	9657254171_7510ff2940_o.jpg	84	(0, 2)	m	408	223	1179	1179	-90	0	91
37303189@N08	8981948670_158204a6ff_o.jpg	84	(0, 2)	m	1037	1010	612	612	-105	0	54
37303189@N08	9117897266_d05cfe19bf_o.jpg	91	(48, 53)	f	814	1214	567	567	-100	-45	62
37303189@N08	9117897266_d05cfe19bf_o.jpg	84	(0, 2)	m	1260	970	383	383	-95	-15	23
37303189@N08	9115652665_3667a8677d_o.jpg	84	(0, 2)	m	1359	927	567	567	-95	15	53
37303189@N08	8863049438_bec978af41_o.jpg	84	(0, 2)	m	862	608	624	625	-95	0	156
37303189@N08	10295123316_9e9f19b7ce_o.jpg	92	None		637	951	485	484	-80	0	20
37303189@N08	8862878441_4aecd2e9e2_o.jpg	84	(0, 2)	m	328	761	1696	1687	-100	30	50
37303189@N08	10295273943_8c09fc6fc9_o.jpg	84	(0, 2)	m	376	911	746	746	-90	0	70
37303189@N08	9657620401_3e4367acbd_o.jpg	84	(0, 2)	m	1193	1027	485	485	-95	0	78
37303189@N08	8771176117_93ef18bd9c_o.jpg	84	(0, 2)	m	967	750	1237	1237	-100	0	67
37303189@N08	8278613154_c4c6da049f_o.jpg	84	(0, 2)	m	0	0	1415	1183	-5	30	46
37303189@N08	9793729733_98c279814c_o.jpg	88	(60, 100)	m	678	481	389	389	-100	0	14
37303189@N08	9235890398_5c2aab49f2_o.jpg	84	(0, 2)	m	346	0	934	951	-90	0	31
37303189@N08	8916307276_ab8202a0da_o.jpg	84	(0, 2)	m	213	157	2588	2291	-115	0	41
37303189@N08	8712059148_11fbc1378b_o.jpg	89	(25, 32)	m	683	706	432	432	0	30	77
37303189@N08	8712059148_11fbc1378b_o.jpg	84	(0, 2)	m	366	826	296	296	-5	0	64
37303189@N08	8519167011_5e7afce1a0_o.jpg	84	(0, 2)	m	1026	734	1014	1014	-90	0	44
37303189@N08	9233109923_5aebcff632_o.jpg	84	(0, 2)	m	379	0	901	960	-100	0	10
37303189@N08	8583797235_aa01436a9b_o.jpg	84	(0, 2)	m	344	392	1319	1319	-75	0	67
37303189@N08	8278703386_a003166ef3_o.jpg	84	(0, 2)	m	245	0	616	603	-15	0	102
37303189@N08	9305187766_e11710575e_o.jpg	84	(0, 2)	m	1002	1016	612	612	-100	30	20
37303189@N08	8278702626_1425b43fc4_o.jpg	84	(0, 2)	m	368	301	820	820	10	-45	14
37303189@N08	11166456845_16ca30ac4d_o.jpg	84	(0, 2)	m	1064	961	631	631	-105	30	55
37303189@N08	11406754995_75eecdb371_o.jpg	89	(25, 32)	m	274	11	1377	1377	-90	45	34
37303189@N08	9660491576_43680c586a_o.jpg	84	(0, 2)	m	710	1035	364	364	-100	0	74
37303189@N08	9305189716_5a20e1c74a_o.jpg	84	(0, 2)	m	390	659	1262	1263	-90	30	54
37303189@N08	11924879856_e6a18aa3a1_o.jpg	84	(0, 2)	m	676	718	456	456	10	0	55
37303189@N08	11167253613_0f5db42377_o.jpg	84	(0, 2)	m	1096	1007	612	612	-80	-30	65
37303189@N08	11436877514_9b7e41c2b0_o.jpg	84	(0, 2)	m	303	514	444	444	-95	0	36
37303189@N08	9657625165_9a314346cf_o.jpg	84	(0, 2)	m	1047	1005	414	415	-95	0	66
37303189@N08	9660805770_706af05e78_o.jpg	84	(0, 2)	m	932	647	580	580	-105	0	23
37303189@N08	9660497488_824c4df96d_o.jpg	84	(0, 2)	m	873	1290	300	300	-80	-15	8
37303189@N08	10394096903_94d757d8bb_o.jpg	84	(0, 2)	m	895	930	536	536	-80	45	15
37303189@N08	9117889660_aa48e7d6b1_o.jpg	84	(0, 2)	m	945	519	1026	1026	-90	0	55
37303189@N08	8278611574_63fc051941_o.jpg	84	(0, 2)	m	368	301	820	820	10	-45	14
37303189@N08	9305180160_f9ae61e01d_o.jpg	84	(0, 2)	m	1077	1042	644	644	-90	0	30
37303189@N08	8545178729_aa243fe68b_o.jpg	89	(25, 32)	m	239	816	1230	1230	-110	0	77
37303189@N08	8545178729_aa243fe68b_o.jpg	87	(25, 32)	f	1168	452	860	861	-70	0	51
37303189@N08	8862927545_fcfe07e572_o.jpg	88	(60, 100)	m	989	1298	1078	1078	180	30	113
37303189@N08	8862927545_fcfe07e572_o.jpg	84	(0, 2)	m	1345	643	911	912	180	-15	36
37303189@N08	9117680672_5553391a2f_o.jpg	84	(0, 2)	m	795	961	778	777	-105	-15	41
37303189@N08	8278605264_360f81f7c4_o.jpg	84	(0, 2)	m	382	291	844	844	-5	-30	28
37303189@N08	8560481683_e5791d19bc_o.jpg	84	(0, 2)	m	495	564	803	803	-100	0	36
37303189@N08	8778938856_aefcf12970_o.jpg	84	(0, 2)	m	1147	1037	816	816	-95	30	6
37303189@N08	9657615005_c7349e46f5_o.jpg	89	(25, 32)	m	506	306	874	873	-110	30	27
37303189@N08	10798077723_4828602f33_o.jpg	84	(0, 2)	m	117	1166	855	854	-105	30	72
37303189@N08	8710594689_bb51010770_o.jpg	84	(0, 2)	m	650	516	1275	1275	-95	0	40
37303189@N08	9793122055_ca16e03552_o.jpg	84	(0, 2)	m	1348	463	943	944	-5	-45	33
37303189@N08	9660504126_63b9189337_o.jpg	89	(25, 32)	m	1824	672	1046	1046	-90	0	33
37303189@N08	9660504126_63b9189337_o.jpg	84	(0, 2)	m	1078	924	606	606	-90	0	136
37303189@N08	9302366799_07ec83d22e_o.jpg	84	(0, 2)	m	795	798	605	606	-85	0	27
37303189@N08	9115450525_701b16441d_o.jpg	84	(0, 2)	m	688	860	797	797	-95	0	87
37303189@N08	8863054544_ee3fdd5678_o.jpg	84	(0, 2)	m	1577	425	561	561	-80	0	66
37303189@N08	10305050244_3b5c372ba2_o.jpg	84	(0, 2)	m	715	857	1071	1071	-95	0	41
37303189@N08	8862885415_05b289e6bb_o.jpg	84	(0, 2)	m	0	691	1842	1757	-95	0	57
37303189@N08	9657269371_49f36b4b30_o.jpg	89	(25, 32)	m	1515	710	937	937	-90	0	37
37303189@N08	9657269371_49f36b4b30_o.jpg	84	(0, 2)	m	894	989	541	542	-95	0	120
37303189@N08	10377773316_a82faa6b45_o.jpg	84	(0, 2)	m	1152	320	650	650	-100	0	17
37303189@N08	9115613991_28531c2705_o.jpg	84	(0, 2)	m	621	1074	650	650	-105	0	21
37303189@N08	8519163751_2aefea86a6_o.jpg	84	(0, 2)	m	466	793	1263	1262	-80	-15	23
37303189@N08	8583809165_3a0e4e268f_o.jpg	84	(0, 2)	m	898	777	625	625	-95	30	139
37303189@N08	9117843286_4f081cde00_o.jpg	84	(0, 2)	m	1075	682	1110	1109	-85	-45	27
37303189@N08	8710944665_affab0478c_o.jpg	84	(0, 2)	m	527	451	252	252	0	-15	9
37303189@N08	11423383525_69c0a61663_o.jpg	84	(0, 2)	m	1359	741	688	688	-85	0	16
37303189@N08	11423383525_69c0a61663_o.jpg	89	(25, 32)	m	242	1106	331	331	-85	0	52
37303189@N08	9236170134_d4f5d8a188_o.jpg	84	(0, 2)	m	1662	757	618	618	15	0	10
37303189@N08	11438868715_c0ced9f10c_o.jpg	84	(0, 2)	m	431	720	746	746	-95	0	98
37303189@N08	9235424606_60392b6f6b_o.jpg	84	(0, 2)	m	372	1110	1326	1326	-95	-30	27
37303189@N08	8584898452_c5d3e44353_o.jpg	84	(0, 2)	m	234	543	1453	1453	-100	15	77
37303189@N08	10797834535_6acae80211_o.jpg	84	(0, 2)	m	256	627	1014	1014	-75	30	28
37303189@N08	9657251529_6b9b24b144_o.jpg	84	(0, 2)	m	189	857	810	810	-105	30	99
37303189@N08	8863514826_f588b29ef7_o.jpg	84	(0, 2)	m	605	1063	523	522	-90	0	13
37303189@N08	8560482375_d6d3ced014_o.jpg	84	(0, 2)	m	404	395	1384	1383	-85	0	56
37303189@N08	9232568443_2e263bbcbc_o.jpg	91	(48, 53)	f	765	1198	612	612	-105	30	71
37303189@N08	9236184788_4dcaa02b1f_o.jpg	84	(0, 2)	m	1791	1161	765	765	-5	15	58
37303189@N08	8520269008_d76db28b14_o.jpg	84	(0, 2)	m	626	784	1536	1536	-95	0	20
37303189@N08	9657280229_da141eee9e_o.jpg	84	(0, 2)	m	1491	737	332	332	20	0	71
37303189@N08	8863546586_760d882239_o.jpg	84	(0, 2)	m	1321	1388	1001	1001	185	0	64
37303189@N08	10630920103_cb330a8354_o.jpg	84	(0, 2)	m	391	21	469	468	-100	0	62
37303189@N08	11310064345_b7eea23575_o.jpg	84	(0, 2)	m	714	766	612	612	-90	0	11
37303189@N08	9232637801_60573daa6c_o.jpg	89	(25, 32)	m	669	1047	395	395	-100	30	37
37303189@N08	8916395198_70859d5302_o.jpg	84	(0, 2)	m	640	976	746	746	-90	0	14
37303189@N08	8583793915_44ae99f168_o.jpg	84	(0, 2)	m	433	495	1084	1084	-75	0	9
37303189@N08	9657595205_99c402d971_o.jpg	84	(0, 2)	m	196	169	388	389	-80	0	61
37303189@N08	8278701220_3efe974973_o.jpg	84	(0, 2)	m	0	0	1101	1159	-5	30	56
37303189@N08	8712062914_542c344011_o.jpg	87	(25, 32)	f	1456	0	592	624	0	0	10
37303189@N08	8712066946_30eff85598_o.jpg	84	(0, 2)	m	482	587	692	692	20	45	5
37303189@N08	9031086728_a601a5e11f_o.jpg	84	(0, 2)	m	790	1002	402	402	-90	0	41
37303189@N08	8778980212_503991be1f_o.jpg	84	(0, 2)	m	165	766	804	803	-80	0	97
37303189@N08	9657262907_00928fa5e1_o.jpg	84	(0, 2)	m	517	1341	377	377	-105	0	50
37303189@N08	8915748061_cdd6ce93b1_o.jpg	84	(0, 2)	m	1078	766	593	593	-85	0	24
37303189@N08	8863085090_3049770d48_o.jpg	84	(0, 2)	m	2556	498	402	402	170	0	58
37303189@N08	9657276145_f8240719ce_o.jpg	84	(0, 2)	m	185	300	412	412	-95	0	103
37303189@N08	8863543566_b5dcaafa76_o.jpg	84	(0, 2)	m	1443	1123	1218	1218	180	0	67
37303189@N08	8583808125_93d1f61803_o.jpg	84	(0, 2)	m	857	1051	465	466	-100	30	138
37303189@N08	8712071298_1a70bf63e1_o.jpg	89	(25, 32)	m	731	498	396	396	-10	0	70
37303189@N08	8712071298_1a70bf63e1_o.jpg	84	(0, 2)	m	632	804	328	328	5	0	35
37303189@N08	8772360411_28b64ae6c3_o.jpg	84	(0, 2)	m	527	693	1275	1275	-90	0	19
37303189@N08	11247266776_aeb2872d39_o.jpg	84	(0, 2)	m	690	771	949	950	-70	0	86
37303189@N08	8635516321_d0f53ef01b_o.jpg	84	(0, 2)	m	900	1078	274	275	-85	-45	31
37303189@N08	10462154254_1f4cb20262_o.jpg	84	(0, 2)	m	578	927	899	899	-90	0	44
37303189@N08	8584900412_f5a59921d2_o.jpg	84	(0, 2)	m	113	0	1778	1443	-70	0	61
37303189@N08	9235881432_7b4f0bbc4e_o.jpg	84	(0, 2)	m	1483	427	389	389	0	-15	30
37303189@N08	8862892973_742a10232a_o.jpg	84	(0, 2)	m	4	1102	944	944	-105	0	109
37303189@N08	10797966225_4b2e668037_o.jpg	84	(0, 2)	m	626	675	803	804	-85	0	98
37303189@N08	9793151354_e14050575b_o.jpg	84	(0, 2)	m	1080	1408	657	657	-95	-30	17
37303189@N08	11439040913_8731bc28ac_o.jpg	84	(0, 2)	m	500	1050	759	758	-90	30	58
37303189@N08	9302394931_ff7245819d_o.jpg	84	(0, 2)	m	696	1171	982	982	180	0	148
37303189@N08	8862912625_c532d8a5e8_o.jpg	84	(0, 2)	m	2011	1259	618	618	180	45	36
37303189@N08	10600592265_01e021ca9e_o.jpg	84	(0, 2)	m	122	6	1919	1919	-110	0	17
37303189@N08	8863552124_f2456ab560_o.jpg	84	(0, 2)	m	1442	970	982	982	160	0	51
37303189@N08	11924001255_29405aff12_o.jpg	84	(0, 2)	m	7	0	1575	1565	-15	0	26
37303189@N08	10806273123_eeb939026d_o.jpg	84	(0, 2)	m	423	575	963	962	-85	0	22
37303189@N08	8583806051_c0bcdda7f8_o.jpg	84	(0, 2)	m	317	757	809	809	-105	0	52
37303189@N08	11423673613_8880f3c5a9_o.jpg	89	(25, 32)	m	591	1104	331	331	-85	0	65
37303189@N08	11310057105_75e1cc5446_o.jpg	84	(0, 2)	m	686	1050	976	975	-90	-30	31
37303189@N08	11310117636_9981ebb1cd_o.jpg	84	(0, 2)	m	419	736	975	975	-95	0	38
37303189@N08	10346738615_5877aa5044_o.jpg	84	(0, 2)	m	0	755	930	1154	-95	0	71
37303189@N08	8520276190_90b8f8a751_o.jpg	84	(0, 2)	m	592	1184	1020	1020	-110	0	99
37303189@N08	8520279434_27cac13714_o.jpg	84	(0, 2)	m	459	548	1561	1562	-105	0	86
37303189@N08	10384336703_e439941d25_o.jpg	84	(0, 2)	m	835	717	669	669	-85	0	55
37303189@N08	8710625327_6cd32989b7_o.jpg	87	(25, 32)	f	1297	567	340	341	0	30	81
37303189@N08	8710625327_6cd32989b7_o.jpg	84	(0, 2)	m	621	911	328	328	10	45	14
37303189@N08	8584896734_9db24059f0_o.jpg	84	(0, 2)	m	160	557	1492	1492	-80	0	88
37303189@N08	8278609754_17f8d54650_o.jpg	84	(0, 2)	m	385	0	912	847	10	0	15
37303189@N08	9305149516_0d87bbde70_o.jpg	84	(0, 2)	m	831	1067	625	625	-80	0	28
37303189@N08	9235430954_147122b9ea_o.jpg	84	(0, 2)	m	172	1058	1358	1358	-95	0	52
37303189@N08	11421858884_a32959bb00_o.jpg	84	(0, 2)	m	616	551	1862	1861	-95	0	34
37303189@N08	9028876039_34197fb662_o.jpg	84	(0, 2)	m	981	1415	300	299	-100	-30	44
37303189@N08	8915699615_c817593801_o.jpg	84	(0, 2)	m	1318	666	1313	1313	160	0	69
37303189@N08	8277642745_21fa1b68e3_o.jpg	84	(0, 2)	m	0	203	1058	1068	0	0	74
37303189@N08	9235379908_f1e9391ae7_o.jpg	84	(0, 2)	m	701	1026	688	688	-100	0	23
37303189@N08	10384150265_89ba68a794_o.jpg	84	(0, 2)	m	897	543	669	669	-75	-30	10
37303189@N08	11166626623_139d04bc70_o.jpg	84	(0, 2)	m	1249	678	536	536	-90	0	122
37303189@N08	11166626623_139d04bc70_o.jpg	90	(8, 12)	m	1029	1220	510	510	-70	15	34
37303189@N08	9233406371_362be6d60b_o.jpg	84	(0, 2)	m	1434	1204	644	644	20	0	74
37303189@N08	8862447013_9b737ef513_o.jpg	84	(0, 2)	m	1381	629	606	606	-105	0	109
37303189@N08	8520279996_6427188b50_o.jpg	84	(0, 2)	m	427	913	726	726	-95	0	78
37303189@N08	8710948089_21706ac270_o.jpg	84	(0, 2)	m	62	22	744	745	-70	0	39
37303189@N08	8863538182_f79df70212_o.jpg	84	(0, 2)	m	1225	790	1479	1479	155	0	31
37303189@N08	8772426325_bea9b360de_o.jpg	88	(60, 100)	m	360	1056	835	835	-90	0	52
37303189@N08	8772426325_bea9b360de_o.jpg	84	(0, 2)	m	999	956	586	586	-85	0	5
37303189@N08	9793141714_a87978e7cf_o.jpg	84	(0, 2)	m	707	648	1046	1046	-95	0	68
37303189@N08	8519157897_02d00decd5_o.jpg	84	(0, 2)	m	65	218	1900	1900	-90	30	42
37303189@N08	9233408733_edf731a3b2_o.jpg	84	(0, 2)	m	1816	1377	568	567	20	30	27
37303189@N08	8863044810_3e6eab531b_o.jpg	84	(0, 2)	m	731	760	778	777	-90	30	80
37303189@N08	8277643357_43f107482d_o.jpg	84	(0, 2)	m	21	31	1240	1240	10	30	46
37303189@N08	9305169412_6d50487060_o.jpg	84	(0, 2)	m	647	814	860	861	-100	0	61
37303189@N08	10631139004_8556c96e5a_o.jpg	84	(0, 2)	m	141	1330	753	753	-95	0	147
37303189@N08	10805530946_1468872af4_o.jpg	84	(0, 2)	m	142	100	820	820	-95	0	41
37303189@N08	8862880625_12efe31231_o.jpg	84	(0, 2)	m	79	446	1932	1931	-85	30	54
37303189@N08	8583800665_92a784e1d2_o.jpg	84	(0, 2)	m	137	749	1549	1549	-75	0	12
37303189@N08	8520265288_a82d87fa53_o.jpg	84	(0, 2)	m	506	766	937	937	-100	0	48
37303189@N08	11166447045_224fc3cbdc_o.jpg	90	(8, 12)	m	721	796	663	663	-85	0	77
37303189@N08	11166447045_224fc3cbdc_o.jpg	93	(8, 12)	f	379	1353	637	637	-80	0	68
37303189@N08	11166447045_224fc3cbdc_o.jpg	84	(0, 2)	m	1125	215	573	573	-75	15	109
37303189@N08	10377726994_cb2dfb73e0_o.jpg	84	(0, 2)	m	1020	388	765	765	-85	0	84
37303189@N08	9233098171_5efc54d14d_o.jpg	84	(0, 2)	m	1690	605	510	510	20	0	52
37303189@N08	11421867756_57069b45b4_o.jpg	84	(0, 2)	m	1381	734	765	765	-80	-15	16
37303189@N08	11421867756_57069b45b4_o.jpg	89	(25, 32)	m	296	1110	293	294	-100	0	103
37303189@N08	9660818530_193770f694_o.jpg	84	(0, 2)	m	46	988	790	790	-105	0	126
37303189@N08	9236181466_845184c12c_o.jpg	84	(0, 2)	m	1558	1193	746	746	15	45	26
37303189@N08	8583801511_6aaa085c90_o.jpg	84	(0, 2)	m	229	889	1269	1268	-85	0	33
37303189@N08	11924006695_483ccabc51_o.jpg	84	(0, 2)	m	763	272	551	552	0	0	83
37303189@N08	11924473954_c015c85b28_o.jpg	89	(25, 32)	m	694	302	225	225	-5	0	52
37303189@N08	10631144176_cbfb938824_o.jpg	84	(0, 2)	m	627	986	593	593	-80	45	11
37303189@N08	9115628951_7758f7c193_o.jpg	84	(0, 2)	m	887	830	1154	1154	-95	0	65
37303189@N08	9117874368_5a3a023223_o.jpg	84	(0, 2)	m	1292	956	638	637	-80	0	95
37303189@N08	8584907570_2daaf7d27c_o.jpg	84	(0, 2)	m	274	948	797	797	-110	0	14
37303189@N08	8712058504_06e8c60a36_o.jpg	89	(25, 32)	m	634	605	452	452	-15	0	85
37303189@N08	8712058504_06e8c60a36_o.jpg	84	(0, 2)	m	353	820	288	288	0	0	62
37303189@N08	8584895142_94f8c19275_o.jpg	84	(0, 2)	m	251	672	1307	1307	-85	0	86
37303189@N08	8520277156_05bdd42e7c_o.jpg	87	(25, 32)	f	103	348	556	556	-95	0	55
37303189@N08	8520277156_05bdd42e7c_o.jpg	84	(0, 2)	m	824	281	340	340	-110	0	56
37303189@N08	9235370166_4c25c42858_o.jpg	84	(0, 2)	m	521	1056	593	593	-100	0	74
37303189@N08	8583795667_c21c70b5bf_o.jpg	84	(0, 2)	m	237	253	1594	1594	-85	0	67
37303189@N08	11924867786_a08b334d87_o.jpg	84	(0, 2)	m	455	523	968	967	-5	0	30
37303189@N08	11310073065_3b7d594906_o.jpg	84	(0, 2)	m	870	1169	484	485	-95	0	38
37303189@N08	8863505846_98b043d8b9_o.jpg	84	(0, 2)	m	431	28	2002	2002	-75	0	58
37303189@N08	9236163498_b19e76b2d8_o.jpg	87	(25, 32)	f	634	36	1549	1549	-70	15	6
37303189@N08	10631113565_de4618868e_o.jpg	84	(0, 2)	m	765	752	612	612	-110	-45	13
